loss,acc,val_loss,val_acc
1.3153661529201364,66.31925,1.1441781391097823,72.90678
1.1989126266050008,70.76146,1.0787098709469385,75.81949
1.153397927442229,72.63543,1.053785547015439,76.9654
1.1240921720900472,73.87219,1.0363069816259156,77.69814
1.1049897190579188,74.74101,1.0170764032291444,78.330444
1.0868549291976137,75.70224,1.006423636149803,79.13395
1.074612359597588,76.37824,0.9837137914818512,80.17714
1.0636726962405862,76.74961,0.982322500603664,80.33693
1.0572186119585152,77.03085,0.9723521181055017,80.485306
1.0494381690948016,77.4336,0.9695437344170731,80.87336
1.0434858782006773,77.7485,0.9622930160746076,81.09022
1.0386533857849924,77.93789,0.9549126547561936,81.76589
1.0339571783015136,78.182045,0.9537509324082151,81.35272
1.0294335005534918,78.39141,0.9542659548532362,81.523926
1.026033664868234,78.57624,0.941472363132382,82.25439
1.0222238600254059,78.79986,0.9418309825105855,82.20188
1.019874029283151,78.797005,0.9434551865276061,82.370804
1.0172599352224327,78.87288,0.9368144731350935,82.43015
1.0142114916044502,79.17808,0.927203318513685,82.77484
1.0112128470252142,79.24197,0.9285950969395801,82.95974
1.0090840860151296,79.358345,0.9346022599365174,82.80223
1.016501108021926,79.00009,0.9514641312459161,81.896
1.0105907171910242,79.23284,0.9367932828348687,82.252106
1.0046874588860697,79.57968,0.9366752636354277,82.306885
1.0017533635910343,79.73086,0.9243419509111659,82.948326
1.0000155854503705,79.86206,0.9274724166353224,82.83191
1.0091627845911268,79.393715,0.9295016872438747,82.60364
0.9987697720353558,79.85408,0.920834469133437,83.197136
0.9974604074473623,79.87233,0.9207820780003828,83.01224
0.9950433329493079,80.04689,0.9190994119713827,83.52356
0.9943974554843388,79.99384,0.9207767057018266,83.14007
0.9935382318871001,80.0332,0.9301871171913676,82.77255
0.9923789203602191,80.1279,0.9125710494157778,83.763245
0.9907718819503847,80.28877,0.9141297474057244,83.55095
0.989685418637141,80.28021,0.912193115999265,83.67879
0.9889706311629783,80.26709,0.9235703124017764,83.02365
0.9896734399423847,80.26994,0.9099437522139315,83.95499
0.9873722134257982,80.42911,0.909569678600902,83.85455
0.9860604550769704,80.44394,0.900073307983365,84.5462
0.9859574038797854,80.37719,0.9025550341414569,84.11706
0.9841894684111214,80.54605,0.9038494099135639,83.96868
0.9841546373847803,80.61565,0.9080904849782488,84.02804
0.9837787434888522,80.52665,0.9122388450832938,83.60117
0.9823471229630868,80.62477,0.910319363748705,83.891075
0.981512645042565,80.69722,0.9109351378100209,83.852264
0.9806334275797189,80.68752,0.9170814181349415,83.58291
0.9807611272560501,80.688095,0.9177315384476092,83.443665
0.9795511410418285,80.75484,0.9043112039740195,84.23119
0.9789429460728678,80.79477,0.9035683584265504,84.110214
0.9794362709007807,80.741714,0.8997782754410436,84.359024
0.9788357218324202,80.90772,0.898836446165429,84.4024
0.979320209972525,80.7845,0.9005053850139816,84.40696
0.9785792664939271,80.87635,0.9132759919386001,83.65367
0.9781641959708813,80.8484,0.9082519699832312,83.90021
0.9774210609933589,80.85752,0.9011515843511237,84.301956
0.9767518162662071,80.76625,0.9064888694671229,83.98923
0.9770416287380921,80.914566,0.9009876051377519,84.078255
0.9754617143260514,80.94309,0.9022190165484884,84.206085
0.9754495797321804,80.883194,0.9086301729921183,83.99836
0.974976400773688,80.9796,0.8975594498276972,84.420654
0.9079086523001192,84.22098,0.8418532833293723,87.54109
0.882516398726697,85.42066,0.8335400914693071,87.837845
0.8712495426032264,86.08069,0.829295996552057,88.14144
0.8633156065938246,86.474304,0.8267950857530292,88.31721
0.8580785710017756,86.788635,0.8251800950292778,88.591125
0.8525571143836077,87.03907,0.820751913452427,88.69385
0.8486973516868822,87.20393,0.8191221288035959,88.76918
0.8442940116037457,87.50285,0.8178834260772666,88.90157
0.8411729755998746,87.67342,0.815196179969194,89.004295
0.8375528772497925,87.88221,0.8150586929958697,88.94038
0.8347478615254023,88.06476,0.8132616045964383,89.065926
0.8324667691379274,88.093285,0.8127669718598171,89.05908
0.8296411440902576,88.31406,0.8124443222520298,89.12756
0.8283395763947695,88.37224,0.8104804701139842,89.198326
0.8261851512110551,88.46979,0.8109443980555537,89.16865
0.8223094528132261,88.708244,0.8092119915804086,89.39692
0.8205279695722212,88.83203,0.8090573197476963,89.285065
0.8189691471418094,88.845726,0.8091449370951963,89.378654
0.8168324663957657,89.05965,0.8089392745555797,89.39692
0.815764873425601,89.06535,0.8081627809452784,89.37637
0.8140665776932401,89.08589,0.808343472534762,89.48366
0.8134392149128936,89.16689,0.8071353627087166,89.57497
0.8116324747422613,89.323204,0.805972691954619,89.53388
0.8091040206852078,89.39109,0.8058463135194047,89.64345
0.8085660678751062,89.47951,0.8083521273991241,89.55214
0.8077078073857779,89.44871,0.8083014557011551,89.58182
0.8057985875065982,89.59303,0.8083487822244949,89.54986
0.8041258909246181,89.75105,0.8052655410122227,89.72106
0.8024656236628713,89.81095,0.8078694768070391,89.64345
0.8012780273056413,89.91649,0.8056712024746541,89.6503
0.7890744841242411,90.559395,0.8007389265660215,89.85117
0.7845872207230223,90.76648,0.7995170004355637,89.99498
0.7826695966106908,90.871445,0.799494970663348,89.94248
0.7827485892275643,90.81782,0.7992455104217641,89.93107
0.7801527908549948,91.023186,0.7980759094630479,90.01781
0.7806497790292042,90.97584,0.800311176118579,89.981285
0.7798418036535214,91.09506,0.799448035118613,89.96302
0.7791071948059809,91.07966,0.7979967275007177,89.981285
0.7776903123718929,91.197174,0.798773614963186,90.015526
0.7778663973100606,91.15268,0.7986227395849737,90.05433
0.7764699668747616,91.25536,0.797342823055036,89.9927
0.7772762347373182,91.21999,0.7981048199362438,89.99042
0.7767584547808501,91.22741,0.7982026682098562,90.02009
0.7762826620857834,91.1658,0.798094775965825,90.015526
0.7760634570171381,91.28959,0.7976878347233145,90.134224
0.7749679070856937,91.38999,0.7980938047018253,90.14792
0.7750907887960707,91.295296,0.7977651907546055,90.05662
0.7748848716135049,91.30499,0.7988785095594503,90.08401
0.774681186014477,91.37687,0.7984658382163594,90.0977
0.7740336534923862,91.4111,0.797884014725598,90.06346
0.7724188414639303,91.56912,0.797341133618198,90.10455
0.7732553590971782,91.480125,0.7990046739578247,90.03607
0.7712220184208486,91.52747,0.7973017111758057,90.106834
0.7723824522516161,91.49952,0.798272186905211,90.11597
0.7716665276540113,91.57197,0.796191630353015,90.11368
0.7721848444004658,91.465294,0.7971299099957011,90.106834
0.7706918107218532,91.57254,0.7979034539815542,90.12053
0.7715400594044184,91.49838,0.7977748781420873,90.15705
0.7713509244655945,91.540596,0.7979587244674008,90.077156
0.7715460100327151,91.51835,0.7983678587167432,90.138794
